"","AphiaID_host","scientificname","valid_AphiaID","valid_name","isMarine","isBrackish","isFreshwater","taxon_path"
"4692",219856,"Cynoglossus kopsii",219856,"Cynoglossus kopsii",1,0,0,"Animalia|Chordata|Teleostei|Pleuronectiformes|Cynoglossidae|Cynoglossus|Cynoglossus kopsii"
"4693",274224,"Cynoglossus semifasciatus",274224,"Cynoglossus semifasciatus",1,0,0,"Animalia|Chordata|Teleostei|Pleuronectiformes|Cynoglossidae|Cynoglossus|Cynoglossus semifasciatus"
"4694",126449,"Ciliata septentrionalis",126449,"Ciliata septentrionalis",1,1,0,"Animalia|Chordata|Teleostei|Gadiformes|Lotidae|Ciliata|Ciliata septentrionalis"
"4695",273661,"Mullus argentinae",273661,"Mullus argentinae",1,0,0,"Animalia|Chordata|Teleostei|Mulliformes|Mullidae|Mullus|Mullus argentinae"
"4696",210361,"Ibacus novemdentatus",210361,"Ibacus novemdentatus",1,0,0,"Animalia|Arthropoda|Malacostraca|Decapoda|Scyllaridae|Ibacus|Ibacus novemdentatus"
"4697",130330,"Rhodine gracilior",130330,"Rhodine gracilior",1,0,0,"Animalia|Annelida|Polychaeta|NA|Maldanidae|Rhodine|Rhodine gracilior"
"4698",146951,"Galathowenia fragilis",146951,"Galathowenia fragilis",1,0,0,"Animalia|Annelida|Polychaeta|NA|Oweniidae|Galathowenia|Galathowenia fragilis"
"4699",130540,"Myriochele danielsseni",130540,"Myriochele danielsseni",1,0,0,"Animalia|Annelida|Polychaeta|NA|Oweniidae|Myriochele|Myriochele danielsseni"
"4700",130294,"Euclymene oerstedii",130294,"Euclymene oerstedii",1,0,0,"Animalia|Annelida|Polychaeta|NA|Maldanidae|Euclymene|Euclymene oerstedii"
"4701",131513,"Phisidia aurea",131513,"Phisidia aurea",1,0,0,"Animalia|Annelida|Polychaeta|Terebellida|Terebellidae|Phisidia|Phisidia aurea"
"4702",129898,"Notomastus latericeus",129898,"Notomastus latericeus",1,0,0,"Animalia|Annelida|Polychaeta|NA|Capitellidae|Notomastus|Notomastus latericeus"
"4703",129781,"Ampharete lindstroemi",129781,"Ampharete lindstroemi",1,0,0,"Animalia|Annelida|Polychaeta|Terebellida|Ampharetidae|Ampharete|Ampharete lindstroemi"
"4704",129813,"Mugga wahrbergi",334811,"Sosane wahrbergi",1,0,0,"Animalia|Annelida|Polychaeta|Terebellida|Ampharetidae|Mugga|Sosane wahrbergi"
"4705",333034,"Aricidea (Acmira) catherinae",333034,"Aricidea (Acmira) catherinae",1,0,0,"Animalia|Annelida|Polychaeta|NA|Paraonidae|Aricidea|Aricidea (Acmira) catherinae"
"4706",157576,"Spiophanes kroeyeri",131188,"Spiophanes kroyeri",1,0,0,"Animalia|Annelida|Polychaeta|Spionida|Spionidae|Spiophanes|Spiophanes kroyeri"
