"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","study_citation"
"6538",157788,"Pennella instructa","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella instructa","adult","ectoparasitic",127094,"Xiphias gladius","Animalia | Chordata | Teleostei | Carangiformes | Xiphiidae | Xiphias | Xiphias gladius",NA,"Merella, P., A. Scala, R. Marrosu & G. Garippa. (2005). Occurrence of the pedunculate barnacle Conchoderma virgatum virgatum in the western Mediterranean. <em>Vie et Milieu / Life & Environment.</em> 55(1): 41-44."
"6539",157788,"Pennella instructa","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella instructa","adult","ectoparasitic",311741,"Istiophorus platypterus","Animalia | Chordata | Teleostei | Carangiformes | Xiphiidae | Istiophorus | Istiophorus platypterus",NA,"Speare, P. (1999). Parasites from east-coast Australian billfish. Memoirs of the Queensland Museum 43(2):837-848. (30.vi.1999)"
"6540",157788,"Pennella instructa","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella instructa","adult","ectoparasitic",158812,"Istiophorus platypterus","Animalia | Chordata | Teleostei | Carangiformes | Istiophoridae | Istiophorus | Istiophorus platypterus",NA,"Speare, P. (1999). Parasites from east-coast Australian billfish. Memoirs of the Queensland Museum 43(2):837-848. (30.vi.1999)"
"6541",157790,"Pennella sagitta","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Pennella | Pennella sagitta","adult","ectoparasitic",126533,"Histrio histrio","Animalia | Chordata | Teleostei | Lophiiformes | Antennariidae | Histrio | Histrio histrio",NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"6542",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126983,"Mugil cephalus","Animalia | Chordata | Teleostei | Mugiliformes | Mugilidae | Mugil | Mugil cephalus",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6543",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126983,"Mugil cephalus","Animalia | Chordata | Teleostei | Mugiliformes | Mugilidae | Mugil | Mugil cephalus",NA,"Skinner, R.H. (1975). Parasites of the striped mullet, Mugil cephalus, from Biscayne Bay, Florida, with descriptions of a new genus and three new species of Trematodes. Bulletin of Marine Science 25(3):318-345, figs. 1-9, tabs. 1-5. (vii-1975)"
"6544",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",159416,"Mugil curema","Animalia | Chordata | Teleostei | Mugiliformes | Mugilidae | Mugil | Mugil curema",NA,"Garcia, J.R. & E.H. Williams. (1985). Temporal dynamcis of metazoan parasite infections in the white mullet Mugil curema Valenciennes from Joyuda Lagoon Puerto Rico. <em>Caribbean Journal of Science.</em> 21(1-2):39-53."
"6545",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",127065,"Sparus auratus","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sparidae | Sparus | Sparus auratus",NA,"Papoutsoglou, S.E. (1976). Metazoan parasites of fishes from Saronicos Gulf Athens - Greece. <em>Thalassographica.</em> 1(1): 69–102, figs. 1-11. (X-1976)."
"6546",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",218414,"Caranx ignobilis","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx ignobilis",NA,"Kirtisinghe, P. (1964). A review of the parasitic copepods of fish recorded from Ceylon, with descriptions of additional forms. Bulletin of the Fisheries Research Station, Sri Lanka (Ceylon) 17(1):45-132, figs. 1-191. (vi-1964)"
"6547",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126802,"Caranx crysos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx crysos",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6548",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126802,"Caranx crysos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx crysos",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"6549",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126846,"Coryphaena hippurus","Animalia | Chordata | Teleostei | Carangiformes | Coryphaenidae | Coryphaena | Coryphaena hippurus",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"6550",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",159333,"Pogonias cromis","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Sciaenidae | Pogonias | Pogonias cromis",NA,"Wilson, C.B. (1924). New North American parasitic copepods, new hosts and notes on copepod nomenclature. Proceedings of the United States National Museum 64(17)(2507):1-22, pls. 1-3."
"6551",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126803,"Caranx hippos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx hippos",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6552",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",126803,"Caranx hippos","Animalia | Chordata | Teleostei | Carangiformes | Carangidae | Caranx | Caranx hippos",NA,"Wilson, C.B. (1937). Some parasitic copepods from Panama Bay. Journal of the Washington Academy of Sciences 27(10):423-431, figs. 1-34. (15-x-1937)"
"6553",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",151482,"Pomatomus saltatrix","Animalia | Chordata | Teleostei | Scombriformes | Pomatomidae | Pomatomus | Pomatomus saltatrix",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6554",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",317568,"Scomberomorus maculatus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus maculatus",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6555",156686,"Lernaeenicus longiventris","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus longiventris","adult","ectoparasitic",159342,"Scomberomorus maculatus","Animalia | Chordata | Teleostei | Scombriformes | Scombridae | Scomberomorus | Scomberomorus maculatus",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6556",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",300528,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Brevoortia | Brevoortia tyrannus",NA,"Dahlberg, M.D. (1969). Incidence of the isopod, Olencira praegustator, and copepod, Lernaeenicus radiatus, in three species and hybrid menhaden (Brevoortia) from the Florida coasts, with five new host records. Transactions of the American Fisheries Societ"
"6557",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",300528,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Brevoortia | Brevoortia tyrannus",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"6558",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",300528,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Brevoortia | Brevoortia tyrannus",NA,"Fowler, H.W. (1913). Notes on the fishes of the Chincoteague region of Virginia. Proceedings of the Academy of Natural Sciences of Philadelphia 65(1):61-65."
"6559",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",300528,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Brevoortia | Brevoortia tyrannus",NA,"Alperin, I.M. (1965). Algal epibiosis and parasitism of a blueback herring. New York Fish and Game Journal 12(1):116, fig. (i-1965)"
"6560",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",300528,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Brevoortia | Brevoortia tyrannus",NA,"Voorhees, J.T. & F.J. Schwartz. (1979). Attachment site, seasonality, and effects of the parasitic copepod Lernaeenicus radiatus on two estuarine fishes in the Cape Fear River, North Carolina. Transactions of the American Fisheries Society 108(2):191-196,"
"6561",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158928,"Microgadus tomcod","Animalia | Chordata | Teleostei | Gadiformes | Gadidae | Microgadus | Microgadus tomcod",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6562",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",151482,"Pomatomus saltatrix","Animalia | Chordata | Teleostei | Scombriformes | Pomatomidae | Pomatomus | Pomatomus saltatrix",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6563",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",320531,"Alosa aestivalis","Animalia | Chordata | Teleostei | Clupeiformes | Alosidae | Alosa | Alosa aestivalis",NA,"Alperin, I.M. (1965). Algal epibiosis and parasitism of a blueback herring. New York Fish and Game Journal 12(1):116, fig. (i-1965)"
"6564",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158670,"Alosa sapidissima","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Alosa | Alosa sapidissima",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6565",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",126737,"Osmerus mordax","Animalia | Chordata | Teleostei | Osmeriformes | Osmeridae | Osmerus | Osmerus mordax",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6566",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",126504,"Urophycis tenuis","Animalia | Chordata | Teleostei | Gadiformes | Phycidae | Urophycis | Urophycis tenuis",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6567",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159285,"Cyprinodon variegatus","Animalia | Chordata | Teleostei | Cyprinodontiformes | Cyprinodontidae | Cyprinodon | Cyprinodon variegatus",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6568",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",151177,"Morone americana","Animalia | Chordata | Teleostei | Eupercaria incertae sedis | Moronidae | Morone | Morone americana",NA,"Wilson, C.B. (1917). North American parasitic copepods belonging to the Lernaeidae with a revision of the entire family. <em>Proceedings of the United States National Museum.</em> 53(2194):1-150, pls. 1-21. (13-vi-1917)."
"6569",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158691,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia tyrannus",NA,"Dahlberg, M.D. (1969). Incidence of the isopod, Olencira praegustator, and copepod, Lernaeenicus radiatus, in three species and hybrid menhaden (Brevoortia) from the Florida coasts, with five new host records. Transactions of the American Fisheries Societ"
"6570",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158691,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia tyrannus",NA,"Causey, D.L. (1953). Parasitic Copepoda from Grand Isle, Louisiana. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 7:1-18, figs. 1-22. (1-iii-1953)."
"6571",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158691,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia tyrannus",NA,"Fowler, H.W. (1913). Notes on the fishes of the Chincoteague region of Virginia. Proceedings of the Academy of Natural Sciences of Philadelphia 65(1):61-65."
"6572",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158691,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia tyrannus",NA,"Alperin, I.M. (1965). Algal epibiosis and parasitism of a blueback herring. New York Fish and Game Journal 12(1):116, fig. (i-1965)"
"6573",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158691,"Brevoortia tyrannus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia tyrannus",NA,"Voorhees, J.T. & F.J. Schwartz. (1979). Attachment site, seasonality, and effects of the parasitic copepod Lernaeenicus radiatus on two estuarine fishes in the Cape Fear River, North Carolina. Transactions of the American Fisheries Society 108(2):191-196,"
"6574",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",275500,"Brevoortia patronus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia patronus",NA,"Dahlberg, M.D. (1969). Incidence of the isopod, Olencira praegustator, and copepod, Lernaeenicus radiatus, in three species and hybrid menhaden (Brevoortia) from the Florida coasts, with five new host records. Transactions of the American Fisheries Societ"
"6575",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",275500,"Brevoortia patronus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia patronus",NA,"Cooley, N.R. (1978). An inventory of the estuarine fauna in the vicinity of Pensacola, Florida. Florida Marine Research Publications 31:1-119, figs. 1-4, tabs. 1-15, appendix i-iv."
"6576",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",275500,"Brevoortia patronus","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia patronus",NA,"Causey, D.L. (1955). Parasitic Copepoda from Gulf of Mexico fish. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 9:1-19, figs. 1-16. (15-xii-1955)."
"6577",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158690,"Brevoortia smithi","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Brevoortia | Brevoortia smithi",NA,"Dahlberg, M.D. (1969). Incidence of the isopod, Olencira praegustator, and copepod, Lernaeenicus radiatus, in three species and hybrid menhaden (Brevoortia) from the Florida coasts, with five new host records. Transactions of the American Fisheries Societ"
"6578",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159306,"Fundulus heteroclitus","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus heteroclitus",NA,"Grabda, J. (1977). Crustaceans-parasites of marine fishes. Wiadomosci Parazytologiczne 23(1-3):171-176."
"6579",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159306,"Fundulus heteroclitus","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus heteroclitus",NA,"Shields, R.J. (1977). Laboratory maintenance of a marine parasitic copepod. Wiadomosci Parazytologiczne 23(1-3):189-193."
"6580",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159308,"Fundulus majalis","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus majalis",NA,"Shields, R.J. (1977). Laboratory maintenance of a marine parasitic copepod. Wiadomosci Parazytologiczne 23(1-3):189-193."
"6581",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159308,"Fundulus majalis","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus majalis",NA,"Shields, R.J. & P.C. Stein. (1965). Studies on the life cycles of two species of copepods parasitic on marine fishes. Journal of Parasitology 51(2, suppl.):51. (Abstract.)"
"6582",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159348,"Centropristis striata","Animalia | Chordata | Teleostei | Perciformes | Serranidae | Centropristis | Centropristis striata",NA,"Grabda, J. (1977). Crustaceans-parasites of marine fishes. Wiadomosci Parazytologiczne 23(1-3):171-176."
"6583",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159348,"Centropristis striata","Animalia | Chordata | Teleostei | Perciformes | Serranidae | Centropristis | Centropristis striata",NA,"Shields, R.J. (1977). Laboratory maintenance of a marine parasitic copepod. Wiadomosci Parazytologiczne 23(1-3):189-193."
"6584",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159348,"Centropristis striata","Animalia | Chordata | Teleostei | Perciformes | Serranidae | Centropristis | Centropristis striata",NA,"Shields, R.J. & P.C. Stein. (1965). Studies on the life cycles of two species of copepods parasitic on marine fishes. Journal of Parasitology 51(2, suppl.):51. (Abstract.)"
"6585",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",159827,"Peprilus paru","Animalia | Chordata | Teleostei | Perciformes | Stromateidae | Peprilus | Peprilus paru",NA,"Causey, D.L. (1955). Parasitic Copepoda from Gulf of Mexico fish. <em>Occasional Papers of the Marine Laboratory of Louisiana State University.</em> 9:1-19, figs. 1-16. (15-xii-1955)."
"6586",156688,"Lernaeenicus radiatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Lernaeenicus | Lernaeenicus radiatus","adult","ectoparasitic",158667,"Alosa aestivalis","Animalia | Chordata | Teleostei | Clupeiformes | Clupeidae | Alosa | Alosa aestivalis",NA,"Alperin, I.M. (1965). Algal epibiosis and parasitism of a blueback herring. New York Fish and Game Journal 12(1):116, fig. (i-1965)"
"6587",135986,"Exopenna crimmeni","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Exopenna | Exopenna crimmeni","adult","ectoparasitic",126486,"Antimora rostrata","Animalia | Chordata | Teleostei | Gadiformes | Moridae | Antimora | Antimora rostrata",NA,"Boxshall, G.A. (1998). Host specificity in copepod parasites of deep-sea fishes. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vo"
"6588",135986,"Exopenna crimmeni","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Exopenna | Exopenna crimmeni","adult","ectoparasitic",126486,"Antimora rostrata","Animalia | Chordata | Teleostei | Gadiformes | Moridae | Antimora | Antimora rostrata",NA,"Boxshall, G.A. (1986). A new genus and two new species of Pennellidae (Copepoda: Siphonostomatoida) and an analysis of evolution within the family. Systematic Parasitology 8(3):215-225, figs. 1-5, tab. 1."
"6589",135987,"Haemobaphes ambiguus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes ambiguus","adult","ectoparasitic",126793,"Callionymus maculatus","Animalia | Chordata | Teleostei | Callionymiformes | Callionymidae | Callionymus | Callionymus maculatus",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6590",135987,"Haemobaphes ambiguus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes ambiguus","adult","ectoparasitic",126794,"Callionymus pusillus","Animalia | Chordata | Teleostei | Callionymiformes | Callionymidae | Callionymus | Callionymus pusillus",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6591",135987,"Haemobaphes ambiguus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes ambiguus","adult","ectoparasitic",126796,"Callionymus risso","Animalia | Chordata | Teleostei | Callionymiformes | Callionymidae | Callionymus | Callionymus risso",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6592",135987,"Haemobaphes ambiguus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes ambiguus","adult","ectoparasitic",302216,"Callionymus risso","Animalia | Chordata | Teleostei | Callionymiformes | Callionymidae | Callionymus | Callionymus risso",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6593",135987,"Haemobaphes ambiguus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes ambiguus","adult","ectoparasitic",302230,"Callionymus pusillus","Animalia | Chordata | Teleostei | Callionymiformes | Callionymidae | Callionymus | Callionymus pusillus",NA,"Raibaut, A., C. Combes & F. Benoit. (1998). Analysis of the parasitic copepod species richness among Mediterranean fish. <em>In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Co"
"6594",135988,"Haemobaphes cyclopterina","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pennellidae | Haemobaphes | Haemobaphes cyclopterina","adult","ectoparasitic",126996,"Pholis gunnellus","Animalia | Chordata | Teleostei | Perciformes | Pholidae | Pholis | Pholis gunnellus",NA,"Kabata, Z. (2003). Copepods Parasitic on Fishes. 2nd, revised edition.  Keys and notres for the Identification of british species. <em>Synopses of the British Fauna,  2nd revised edition, Crothers;, J.H. & P.J. Haywrd (eds. ) of series, Published for the"
