"","...1","name","tiplabel","species","AphiaID"
"395",395,395,"Rivulus_cylindraceus","Rivulus cylindraceus",1021201
"396",396,396,"Rivulus_roloffi","Rivulus roloffi",1014972
"397",397,397,"Kryptolebias_ocellatus","Kryptolebias ocellatus",281233
"398",398,398,"Kryptolebias_marmoratus","Kryptolebias marmoratus",314719
"399",399,399,"Kryptolebias_caudomarginatus","Kryptolebias caudomarginatus",1012099
"400",400,400,"Kryptolebias_brasiliensis","Kryptolebias brasiliensis",1016486
"401",401,401,"Kryptolebias_sepia","Kryptolebias sepia",1009299
"402",402,402,"Austrolebias_bellottii","Austrolebias bellottii",1014999
"403",403,403,"Austrolebias_apaii","Austrolebias apaii",1008968
"404",404,404,"Austrolebias_robustus","Austrolebias robustus",1019900
"405",405,405,"Austrolebias_nonoiuliensis","Austrolebias nonoiuliensis",1012899
"406",406,406,"Austrolebias_cinereus","Austrolebias cinereus",1011883
"407",407,407,"Austrolebias_vazferreirai","Austrolebias vazferreirai",1010979
"408",408,408,"Austrolebias_melanoorus","Austrolebias melanoorus",1011897
"409",409,409,"Austrolebias_cheradophilus","Austrolebias cheradophilus",1013486
"410",410,410,"Austrolebias_gymnoventris","Austrolebias gymnoventris",1011895
"411",411,411,"Austrolebias_wolterstorffi","Austrolebias wolterstorffi",1016489
"412",412,412,"Austrolebias_luteoflammulatus","Austrolebias luteoflammulatus",1013485
"413",413,413,"Austrolebias_viarius","Austrolebias viarius",1013484
"414",414,414,"Austrolebias_nigrofasciatus","Austrolebias nigrofasciatus",1009960
"415",415,415,"Austrolebias_adloffi","Austrolebias adloffi",1026442
"416",416,416,"Austrolebias_reicherti","Austrolebias reicherti",1026447
"417",417,417,"Austrolebias_duraznensis","Austrolebias duraznensis",1010864
"418",418,418,"Austrolebias_affinis","Austrolebias affinis",1011171
"419",419,419,"Austrolebias_cyaneus","Austrolebias cyaneus",1011693
"420",420,420,"Austrolebias_alexandri","Austrolebias alexandri",1012908
"421",421,421,"Austrolebias_nigripinnis","Austrolebias nigripinnis",1017645
"422",422,422,"Hypsolebias_flavicaudatus","Hypsolebias flavicaudatus",1011462
"423",423,423,"Hypsolebias_gilbertobrasili","Hypsolebias gilbertobrasili",1007580
"424",424,424,"Hypsolebias_guanambi","Hypsolebias guanambi",1007822
"425",425,425,"Hypsolebias_pterophyllus","Hypsolebias pterophyllus",1007576
"426",426,426,"Hypsolebias_nitens","Hypsolebias nitens",1007579
"427",427,427,"Hypsolebias_radiseriatus","Hypsolebias radiseriatus",1007578
"428",428,428,"Hypsolebias_flagellatus","Hypsolebias flagellatus",1009738
"429",429,429,"Hypsolebias_janaubensis","Hypsolebias janaubensis",1009046
"430",430,430,"Hypsolebias_sertanejo","Hypsolebias sertanejo",1007577
"431",431,431,"Hypsolebias_igneus","Hypsolebias igneus",1010235
"432",432,432,"Hypsolebias_nudiorbitatus","Hypsolebias nudiorbitatus",1007764
"433",433,433,"Hypsolebias_mediopapillatus","Hypsolebias mediopapillatus",1009047
"434",434,434,"Hypsolebias_antenori","Hypsolebias antenori",1026443
"435",435,435,"Simpsonichthys_costai","Simpsonichthys costai",1592927
"436",436,436,"Hypsolebias_magnificus","Hypsolebias magnificus",1011209
"437",437,437,"Hypsolebias_flammeus","Hypsolebias flammeus",1011595
"438",438,438,"Simpsonichthys_chacoensis","Simpsonichthys chacoensis",1593730
"439",439,439,"Ophthalmolebias_ilheusensis","Ophthalmolebias ilheusensis",1008146
"440",440,440,"Hypsolebias_hellneri","Hypsolebias hellneri",1011072
"441",441,441,"Hypsolebias_harmonicus","Hypsolebias harmonicus",1008154
"442",442,442,"Ophthalmolebias_bokermanni","Ophthalmolebias bokermanni",NA
"443",443,443,"Ophthalmolebias_constanciae","Ophthalmolebias constanciae",NA
"444",444,444,"Simpsonichthys_myersi","Simpsonichthys myersi",1595091
"445",445,445,"Nematolebias_whitei","Nematolebias whitei",1013913
"446",446,446,"Plesiolebias_glaucopterus","Plesiolebias glaucopterus",1011594
"447",447,447,"Cynopoecilus_melanotaenia","Cynopoecilus melanotaenia",1017596
"448",448,448,"Leptolebias_aureoguttatus","Leptolebias aureoguttatus",1026444
"449",449,449,"Leptolebias_citrinipinnis","Leptolebias citrinipinnis",1011791
"450",450,450,"Campellolebias_dorsimaculatus","Campellolebias dorsimaculatus",1383956
"451",451,451,"Campellolebias_chrysolineatus","Campellolebias chrysolineatus",1011512
"452",452,452,"Notholebias_fractifasciatus","Notholebias fractifasciatus",1011790
"453",453,453,"Notholebias_minimus","Notholebias minimus",1013937
"454",454,454,"Campellolebias_brucei","Campellolebias brucei",1012884
"455",455,455,"Aphyosemion_omega","Aphyosemion omega",1026419
"456",456,456,"Aphyosemion_koungueense","Aphyosemion koungueense",1026417
"457",457,457,"Aphyosemion_splendopleure","Aphyosemion splendopleure",NA
"458",458,458,"Aphyosemion_punctulatum","Aphyosemion punctulatum",1009313
"459",459,459,"Aphyosemion_volcanum","Aphyosemion volcanum",1012685
"460",460,460,"Aphyosemion_poliaki","Aphyosemion poliaki",1011250
"461",461,461,"Aphyosemion_loennbergii","Aphyosemion loennbergii",1015388
"462",462,462,"Aphyosemion_malumbresi","Aphyosemion malumbresi",1008840
"463",463,463,"Aphyosemion_ecucuense","Aphyosemion ecucuense",1008573
"464",464,464,"Aphyosemion_melanogaster","Aphyosemion melanogaster",1009312
"465",465,465,"Aphyosemion_erythron","Aphyosemion erythron",1008572
"466",466,466,"Aphyosemion_kouamense","Aphyosemion kouamense",1010281
"467",467,467,"Aphyosemion_riggenbachi","Aphyosemion riggenbachi",1016513
"468",468,468,"Aphyosemion_bitaeniatum","Aphyosemion bitaeniatum",1015389
"469",469,469,"Aphyosemion_bivittatum","Aphyosemion bivittatum",1019351
"470",470,470,"Aphyosemion_lugens","Aphyosemion lugens",1384005
"471",471,471,"Aphyosemion_melinoeides","Aphyosemion melinoeides",1026418
"472",472,472,"Aphyosemion_alpha","Aphyosemion alpha",1384130
"473",473,473,"Aphyosemion_lividum","Aphyosemion lividum",1008611
"474",474,474,"Aphyosemion_edeanum","Aphyosemion edeanum",1011654
"475",475,475,"Aphyosemion_ahli","Aphyosemion ahli",1460160
"476",476,476,"Aphyosemion_campomaanense","Aphyosemion campomaanense",1008291
"477",477,477,"Aphyosemion_heinemanni","Aphyosemion heinemanni",1383794
"478",478,478,"Aphyosemion_celiae","Aphyosemion celiae",1013136
"479",479,479,"Aphyosemion_calliurum","Aphyosemion calliurum",1016006
"480",480,480,"Aphyosemion_franzwerneri","Aphyosemion franzwerneri",1013137
"481",481,481,"Aphyosemion_australe","Aphyosemion australe",1016536
"482",482,482,"Aphyosemion_pascheni_pascheni","Aphyosemion pascheni_pascheni",1627557
"483",483,483,"Aphyosemion_maculatum","Aphyosemion maculatum",1012687
"484",484,484,"Aphyosemion_mimbon","Aphyosemion mimbon",1012688
"485",485,485,"Aphyosemion_etsamense","Aphyosemion etsamense",1009224
"486",486,486,"Aphyosemion_cameronense","Aphyosemion cameronense",1016475
"487",487,487,"Aphyosemion_wildekampi","Aphyosemion wildekampi",1012952
"488",488,488,"Aphyosemion_punctatum","Aphyosemion punctatum",1012683
"489",489,489,"Aphyosemion_labarrei","Aphyosemion labarrei",1014166
"490",490,490,"Aphyosemion_aureum","Aphyosemion aureum",1383700
"491",491,491,"Aphyosemion_ocellatum","Aphyosemion ocellatum",1012681
"492",492,492,"Aphyosemion_citrineipinnis","Aphyosemion citrineipinnis",1012689
"493",493,493,"Aphyosemion_coeleste","Aphyosemion coeleste",1012690
"494",494,494,"Aphyosemion_batesii","Aphyosemion batesii",1012861
"495",495,495,"Aphyosemion_lamberti","Aphyosemion lamberti",1383675
"496",496,496,"Aphyosemion_rectogoense","Aphyosemion rectogoense",1012684
"497",497,497,"Aphyosemion_elegans","Aphyosemion elegans",1019075
"498",498,498,"Aphyosemion_christyi","Aphyosemion christyi",1017208
"499",499,499,"Aphyosemion_polli","Aphyosemion polli",1011655
"500",500,500,"Aphyosemion_castaneum","Aphyosemion castaneum",1016392
"501",501,501,"Aphyosemion_musafirii","Aphyosemion musafirii",1007871
"502",502,502,"Aphyosemion_congicum","Aphyosemion congicum",1013205
"503",503,503,"Aphyosemion_decorsei","Aphyosemion decorsei",1018645
"504",504,504,"Aphyosemion_cognatum","Aphyosemion cognatum",1014167
"505",505,505,"Aphyosemion_louessense","Aphyosemion louessense",1525448
"506",506,506,"Aphyosemion_ogoense","Aphyosemion ogoense",1012455
"507",507,507,"Aphyosemion_hera","Aphyosemion hera",1010390
"508",508,508,"Aphyosemion_hofmanni","Aphyosemion hofmanni",1012422
"509",509,509,"Aphyosemion_primigenium","Aphyosemion primigenium",1012682
"510",510,510,"Aphyosemion_exigoideum","Aphyosemion exigoideum",1012691
"511",511,511,"Aphyosemion_gabunense_gabunense","Aphyosemion gabunense_gabunense",1594935
"512",512,512,"Aphyosemion_striatum","Aphyosemion striatum",1017762
"513",513,513,"Aphyosemion_exiguum","Aphyosemion exiguum",1016065
"514",514,514,"Aphyosemion_elberti","Aphyosemion elberti",1016479
"515",515,515,"Aphyosemion_bualanum","Aphyosemion bualanum",1013639
"516",516,516,"Aphyosemion_bamilekorum","Aphyosemion bamilekorum",1013135
"517",517,517,"Aphyosemion_georgiae","Aphyosemion georgiae",1383624
"518",518,518,"Aphyosemion_cyanostictum","Aphyosemion cyanostictum",1013291
"519",519,519,"Aphyosemion_callipteron","Aphyosemion callipteron",1011704
"520",520,520,"Episemion_krystallinoron","Episemion krystallinoron",1008927
"521",521,521,"Nothobranchius_wattersi","Nothobranchius wattersi",1007485
"522",522,522,"Nothobranchius_kirki","Nothobranchius kirki",1013225
"523",523,523,"Nothobranchius_orthonotus","Nothobranchius orthonotus",1015406
"524",524,524,"Nothobranchius_furzeri","Nothobranchius furzeri",1013134
"525",525,525,"Nothobranchius_rachovii","Nothobranchius rachovii",1016248
"526",526,526,"Nothobranchius_pienaari","Nothobranchius pienaari",1007958
"527",527,527,"Nothobranchius_krysanovi","Nothobranchius krysanovi",1007957
"528",528,528,"Nothobranchius_korthausae","Nothobranchius korthausae",1012220
"529",529,529,"Nothobranchius_eggersi","Nothobranchius eggersi",1012234
"530",530,530,"Nothobranchius_polli","Nothobranchius polli",1012565
"531",531,531,"Nothobranchius_kafuensis","Nothobranchius kafuensis",1592276
"532",532,532,"Pronothobranchius_kiyawensis","Pronothobranchius kiyawensis",1016095
"533",533,533,"Nothobranchius_thierryi","Nothobranchius thierryi",1525657
"534",534,534,"Nothobranchius_rubroreticulatus","Nothobranchius rubroreticulatus",1007086
"535",535,535,"Fundulopanchax_filamentosus","Fundulopanchax filamentosus",1013310
"536",536,536,"Fundulopanchax_robertsoni","Fundulopanchax robertsoni",1012927
"537",537,537,"Fundulopanchax_walkeri","Fundulopanchax walkeri",1012800
"538",538,538,"Fundulopanchax_sjostedti","Fundulopanchax sjostedti",1019461
"539",539,539,"Fundulopanchax_deltaensis","Fundulopanchax deltaensis",1012796
"540",540,540,"Fundulopanchax_gularis","Fundulopanchax gularis",1018864
"541",541,541,"Fundulopanchax_fallax","Fundulopanchax fallax",1012864
"542",542,542,"Fundulopanchax_amieti","Fundulopanchax amieti",1012817
"543",543,543,"Fundulopanchax_cinnamomeus","Fundulopanchax cinnamomeus",1013646
"544",544,544,"Fundulopanchax_mirabilis","Fundulopanchax mirabilis",1013209
"545",545,545,"Fundulopanchax_gardneri_gardneri","Fundulopanchax gardneri_gardneri",1627375
"546",546,546,"Fundulopanchax_ndianus","Fundulopanchax ndianus",1013319
"547",547,547,"Fundulopanchax_oeseri","Fundulopanchax oeseri",1026854
"548",548,548,"Fundulopanchax_scheeli","Fundulopanchax scheeli",1013210
"549",549,549,"Fenerbahce_devosi","Fenerbahce devosi",1384609
"550",550,550,"Fenerbahce_formosus","Fenerbahce formosus",1012524
"551",551,551,"Scriptaphyosemion_guignardi","Scriptaphyosemion guignardi",1524200
"552",552,552,"Scriptaphyosemion_banforense","Scriptaphyosemion banforense",1524175
"553",553,553,"Scriptaphyosemion_fredrodi","Scriptaphyosemion fredrodi",1524237
"554",554,554,"Scriptaphyosemion_bertholdi","Scriptaphyosemion bertholdi",1013481
"555",555,555,"Scriptaphyosemion_wieseae","Scriptaphyosemion wieseae",1007591
"556",556,556,"Scriptaphyosemion_chaytori","Scriptaphyosemion chaytori",1524466
"557",557,557,"Scriptaphyosemion_brueningi","Scriptaphyosemion brueningi",1524453
"558",558,558,"Scriptaphyosemion_liberiense","Scriptaphyosemion liberiense",1013318
"559",559,559,"Scriptaphyosemion_etzeli","Scriptaphyosemion etzeli",1524286
"560",560,560,"Scriptaphyosemion_geryi","Scriptaphyosemion geryi",1524872
"561",561,561,"Scriptaphyosemion_roloffi","Scriptaphyosemion roloffi",1015076
"562",562,562,"Scriptaphyosemion_cauveti","Scriptaphyosemion cauveti",1010888
"563",563,563,"Scriptaphyosemion_schmitti","Scriptaphyosemion schmitti",1524252
"564",564,564,"Callopanchax_sidibei","Callopanchax sidibei",1008082
"565",565,565,"Callopanchax_toddi","Callopanchax toddi",1524560
"566",566,566,"Callopanchax_occidentalis","Callopanchax occidentalis",1013440
"567",567,567,"Callopanchax_monroviae","Callopanchax monroviae",1524402
"568",568,568,"Archiaphyosemion_guineense","Archiaphyosemion guineense",1014086
"569",569,569,"Nimbapanchax_leucopterygius","Nimbapanchax leucopterygius",1008208
"570",570,570,"Epiplatys_maeseni","Epiplatys maeseni",1014811
"571",571,571,"Nimbapanchax_melanopterygius","Nimbapanchax melanopterygius",1008207
"572",572,572,"Nimbapanchax_jeanpoli","Nimbapanchax jeanpoli",1524256
"573",573,573,"Nimbapanchax_viridis","Nimbapanchax viridis",1524395
"574",574,574,"Epiplatys_bifasciatus","Epiplatys bifasciatus",1013206
"575",575,575,"Epiplatys_roloffi","Epiplatys roloffi",1383685
"576",576,576,"Epiplatys_lamottei","Epiplatys lamottei",1014080
"577",577,577,"Epiplatys_sexfasciatus_sexfasciatus","Epiplatys sexfasciatus_sexfasciatus",1627378
"578",578,578,"Epiplatys_multifasciatus","Epiplatys multifasciatus",1016285
"579",579,579,"Epiplatys_chaperi","Epiplatys chaperi",1013807
"580",580,580,"Epiplatys_singa","Epiplatys singa",1026677
"581",581,581,"Aplocheilus_parvus","Aplocheilus parvus",279653
"582",582,582,"Aplocheilus_blockii","Aplocheilus blockii",279649
"583",583,583,"Aplocheilus_lineatus","Aplocheilus lineatus",279651
"584",584,584,"Aplocheilus_panchax","Aplocheilus panchax",279652
"585",585,585,"Pachypanchax_omalonotus","Pachypanchax omalonotus",1020911
"586",586,586,"Pachypanchax_sakaramyi","Pachypanchax sakaramyi",1016093
"587",587,587,"Pachypanchax_playfairii","Pachypanchax playfairii",281964
"588",588,588,"Cheilopogon_dorsomacula","Cheilopogon dorsomacula",272153
"589",589,589,"Cheilopogon_abei","Cheilopogon abei",217860
"590",590,590,"Cheilopogon_xenopterus","Cheilopogon xenopterus",272166
"591",591,591,"Cheilopogon_exsiliens","Cheilopogon exsiliens",126381
"592",592,592,"Cheilopogon_cyanopterus","Cheilopogon cyanopterus",217862
"593",593,593,"Cheilopogon_spilonotopterus","Cheilopogon spilonotopterus",272163
"594",594,594,"Cheilopogon_atrisignis","Cheilopogon atrisignis",217863
"595",595,595,"Prognichthys_brevipinnis","Prognichthys brevipinnis",217873
"596",596,596,"Hirundichthys_speculiger","Hirundichthys speculiger",126387
"597",597,597,"Hirundichthys_affinis","Hirundichthys affinis",159265
"598",598,598,"Hirundichthys_albimaculatus","Hirundichthys albimaculatus",272169
"599",599,599,"Hirundichthys_marginatus","Hirundichthys marginatus",272170
"600",600,600,"Cheilopogon_agoo","Cheilopogon agoo",272149
"601",601,601,"Cheilopogon_furcatus","Cheilopogon furcatus",159261
"602",602,602,"Cheilopogon_melanurus","Cheilopogon melanurus",272157
"603",603,603,"Cheilopogon_pinnatibarbatus_californicus","Cheilopogon pinnatibarbatus_californicus",295851
"604",604,604,"Cheilopogon_doederleinii","Cheilopogon doederleinii",272152
"605",605,605,"Cheilopogon_antoncichi","Cheilopogon antoncichi",272150
"606",606,606,"Cheilopogon_unicolor","Cheilopogon unicolor",217858
"607",607,607,"Cheilopogon_pinnatibarbatus_pinnatibarbatus","Cheilopogon pinnatibarbatus_pinnatibarbatus",293562
"608",608,608,"Cheilopogon_pinnatibarbatus_japonicus","Cheilopogon pinnatibarbatus_japonicus",293564
"609",609,609,"Prognichthys_glaphyrae","Prognichthys glaphyrae",277925
"610",610,610,"Prognichthys_gibbifrons","Prognichthys gibbifrons",277924
"611",611,611,"Prognichthys_occidentalis","Prognichthys occidentalis",277926
"612",612,612,"Prognichthys_tringa","Prognichthys tringa",277927
"613",613,613,"Prognichthys_sealei","Prognichthys sealei",217874
"614",614,614,"Hirundichthys_rondeletii","Hirundichthys rondeletii",126386
"615",615,615,"Hirundichthys_oxycephalus","Hirundichthys oxycephalus",272171
"616",616,616,"Cheilopogon_pitcairnensis","Cheilopogon pitcairnensis",272160
"617",617,617,"Cypselurus_angusticeps","Cypselurus angusticeps",278729
"618",618,618,"Cypselurus_hexazona","Cypselurus hexazona",278732
"619",619,619,"Exocoetus_obtusirostris","Exocoetus obtusirostris",126384
"620",620,620,"Exocoetus_monocirrhus","Exocoetus monocirrhus",217869
"621",621,621,"Exocoetus_peruvianus","Exocoetus peruvianus",272168
"622",622,622,"Exocoetus_volitans","Exocoetus volitans",126385
"623",623,623,"Cypselurus_callopterus","Cypselurus callopterus",278730
"624",624,624,"Cypselurus_poecilopterus","Cypselurus poecilopterus",217864
"625",625,625,"Fodiator_rostratus","Fodiator rostratus",280792
"626",626,626,"Fodiator_acutus","Fodiator acutus",280791
"627",627,627,"Parexocoetus_hillianus","Parexocoetus hillianus",272173
"628",628,628,"Parexocoetus_brachypterus","Parexocoetus brachypterus",217872
"629",629,629,"Parexocoetus_mento","Parexocoetus mento",126388
"630",630,630,"Hemiramphus_saltator","Hemiramphus saltator",272178
"631",631,631,"Hemiramphus_balao","Hemiramphus balao",159278
"632",632,632,"Hemiramphus_brasiliensis","Hemiramphus brasiliensis",159279
"633",633,633,"Oxyporhamphus_micropterus_micropterus","Oxyporhamphus micropterus_micropterus",293698
"634",634,634,"Oxyporhamphus_micropterus_similis","Oxyporhamphus micropterus_similis",293699
"635",635,635,"Hemiramphus_archipelagicus","Hemiramphus archipelagicus",272174
"636",636,636,"Hemiramphus_far","Hemiramphus far",126389
"637",637,637,"Euleptorhamphus_viridis","Euleptorhamphus viridis",220012
"638",638,638,"Hyporhamphus_affinis","Hyporhamphus affinis",213170
"639",639,639,"Hyporhamphus_xanthopterus","Hyporhamphus xanthopterus",272200
"640",640,640,"Hyporhamphus_dussumieri","Hyporhamphus dussumieri",213175
"641",641,641,"Hyporhamphus_quoyi","Hyporhamphus quoyi",272192
"642",642,642,"Hyporhamphus_melanochir","Hyporhamphus melanochir",272186
"643",643,643,"Hyporhamphus_limbatus","Hyporhamphus limbatus",272185
"644",644,644,"Hyporhamphus_unifasciatus","Hyporhamphus unifasciatus",159281
"645",645,645,"Chriodorus_atherinoides","Chriodorus atherinoides",280164
"646",646,646,"Hyporhamphus_sajori","Hyporhamphus sajori",272196
"647",647,647,"Arrhamphus_sclerolepis_sclerolepis","Arrhamphus sclerolepis_sclerolepis",279691
"648",648,648,"Strongylura_marina","Strongylura marina",159256
"649",649,649,"Strongylura_fluviatilis","Strongylura fluviatilis",275979
"650",650,650,"Strongylura_exilis","Strongylura exilis",275978
"651",651,651,"Strongylura_hubbsi","Strongylura hubbsi",275980
"652",652,652,"Strongylura_scapularis","Strongylura scapularis",275984
