"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation"
"161",351550,"Ergasilus caeruleus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus caeruleus","adult","ectoparasitic",151291,"Lepomis auritus","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Lepomis | Lepomis auritus",NA,NA,NA,"Burris, K.W. & G.C. Miller. (1972). Parasitic copepods of some freshwater fishes from North Carolina. Journal of the Elisha Mitchell Scientific Society 88(1):18-20, tabs. 1-2."
"162",351550,"Ergasilus caeruleus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus caeruleus","adult","ectoparasitic",422553,"Fundulus chrysotus","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus chrysotus",NA,NA,NA,"Dillon, W. A. (1966). Provisional list of parasites occurring on Fundulus spp. <em>Virginia Journal of Science.</em> 17: 21-31."
"163",351550,"Ergasilus caeruleus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus caeruleus","adult","ectoparasitic",422553,"Fundulus chrysotus","Animalia | Chordata | Teleostei | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus chrysotus",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"164",351551,"Ergasilus callophysus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus callophysus","adult","ectoparasitic",1022689,"Calophysus macropterus","Animalia | Chordata | Teleostei | Siluriformes | Pimelodidae | Calophysus | Calophysus macropterus",NA,NA,NA,"Thatcher, V.E. (1991). Amazon fish parasites. Amazoniana 11(3-4):263-571."
"165",351551,"Ergasilus callophysus","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus callophysus","adult","ectoparasitic",1022689,"Calophysus macropterus","Animalia | Chordata | Teleostei | Siluriformes | Pimelodidae | Calophysus | Calophysus macropterus",NA,NA,NA,"Thatcher, V.E. (1998). Copepods and fishes in the Brazilian Amazon. In: Dahms, H.U., T. Glatzel, H.J. Hirche, S. Schiel & H.K. Schminke, (eds.). Proceedings of the 6th International Conference on Copepoda,  Journal of Marine Systems, Spec. Vol. 15(1-4):97"
"166",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Wright, R.R. (1882). Notes on American parasitic copepods. Proceedings of the Royal Canadian Institute, New Series 1:243-254, pls. 1-2."
"167",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"168",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"169",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Tidd, W.M. (1931). A list of parasitic copepods and their fish hosts from Lake Erie. Ohio Journal of Science 31(6):453-454. (xi-1931)"
"170",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Hudson, P.L., C.A. Bowen, II & R.M. Stedman. (1994). New records of Ergasilus (Copepoda: Ergasilidae) in the Laurentian Great Lakes, including a lakewide review of records and host associations. Canadian Journal of Zoology 72(6):1002-1009."
"171",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Hanek, G. & C.H. Fernando. (1978). Spatial distribution of gill parasites of Lepomis gibbosus (L.) and Ambloplites rupestris (Raf.). Canadian Journal of Zoology 56(6):1235-1243, fig. 1. (vi-1978)"
"172",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Hanek, G. & C.H. Fernando. (1978). Seasonal dynamics and spatial distribution of Cleidodiscus stentor Mueller, 1937 and Ergasilus centrarchidarum Wright, 1882, gill parasites of Ambloplites rupestris. Canadian Journal of Zoology 56(6):1244-1250. (vi-1978)"
"173",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"174",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151293,"Ambloplites rupestris","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Ambloplites | Ambloplites rupestris",NA,NA,NA,"Tedla, S. & C.H. Fernando. (1969). Observations on the biology of Ergasilus spp. (Cyclopoidea: Copepoda) infesting North American freshwater fishes. Canadian Journal of Zoology 47:405-408, fig. 1, tabs. 1-2. (v-1969)"
"175",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Roberts, L.S. (1970). Ergasilus (Copepoda: Cyclopoida): revision and key to species in North America. Transactions of the American Microscopical Society 89:134-161, figs. 1-33. (22-iv-1970)"
"176",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Johnson, S.K. & W.A. Rogers. (1973). Distribution of the genus Ergasilus in several Gulf of Mexico drainage basins. Bulletin of the Alabama Agricultural Experimental Station 445:1-74, figs. 1-10. (iv-1973)"
"177",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Dechtiar, A.O. (1972). Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada 29(3):275-283. (iii-1972)"
"178",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Hudson, P.L., C.A. Bowen, II & R.M. Stedman. (1994). New records of Ergasilus (Copepoda: Ergasilidae) in the Laurentian Great Lakes, including a lakewide review of records and host associations. Canadian Journal of Zoology 72(6):1002-1009."
"179",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Margolis, L. & Z. Kabata, eds. (1988). Guide to the parasites of fishes of Canada. Part II - Crustacea. Canadian Special Publication in Fisheries and Aquatic Sciences 101:1-184."
"180",351553,"Ergasilus centrarchidarum","Animalia | Arthropoda | Copepoda | Cyclopoida | Ergasilidae | Ergasilus | Ergasilus centrarchidarum","adult","ectoparasitic",151296,"Micropterus dolomieu","Animalia | Chordata | Teleostei | Centrarchiformes | Centrarchidae | Micropterus | Micropterus dolomieu",NA,NA,NA,"Tedla, S. & C.H. Fernando. (1969). Observations on the biology of Ergasilus spp. (Cyclopoidea: Copepoda) infesting North American freshwater fishes. Canadian Journal of Zoology 47:405-408, fig. 1, tabs. 1-2. (v-1969)"
