"","AphiaID_host","Scientificname_host","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"39",103894,"Pelonaia corrugata",103894,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103894","Pelonaia corrugata","Goodsir & Forbes, 1841","accepted",NA,220,"Species",103894,"Pelonaia corrugata","Goodsir & Forbes, 1841",103536,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Pelonaia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Pelonaia corrugata Goodsir & Forbes, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103894 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103894",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"40",103902,"Polycarpa fibrosa",103902,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103902","Polycarpa fibrosa","(Stimpson, 1852)","accepted",NA,220,"Species",103902,"Polycarpa fibrosa","(Stimpson, 1852)",103538,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Polycarpa","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Polycarpa fibrosa (Stimpson, 1852). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103902 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103902",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"41",251051,"Polycarpa pigmentata",251051,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=251051","Polycarpa pigmentata","(Herdman, 1906)","accepted",NA,220,"Species",251051,"Polycarpa pigmentata","(Herdman, 1906)",103538,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Polycarpa","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Polycarpa pigmentata (Herdman, 1906). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=251051 on 2024-05-18","urn:lsid:marinespecies.org:taxname:251051",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"42",103862,"Botryllus schlosseri",103862,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103862","Botryllus schlosseri","(Pallas, 1766)","accepted",NA,220,"Species",103862,"Botryllus schlosseri","(Pallas, 1766)",103529,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botryllus","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Botryllus schlosseri (Pallas, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103862 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103862",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"43",103660,"Aplidium proliferum",103660,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103660","Aplidium proliferum","(Milne Edwards, 1841)","accepted",NA,220,"Species",103660,"Aplidium proliferum","(Milne Edwards, 1841)",103471,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Aplidium proliferum (Milne Edwards, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103660 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103660",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"44",103662,"Aplidium punctum",103662,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103662","Aplidium punctum","(Giard, 1873)","accepted",NA,220,"Species",103662,"Aplidium punctum","(Giard, 1873)",103471,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Aplidium punctum (Giard, 1873). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103662 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103662",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"45",103859,"Botrylloides leachi",103859,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103859","Botrylloides leachi","(Savigny, 1816)","unaccepted","literature misspelling",220,"Species",250081,"Botrylloides leachii","(Savigny, 1816)",103528,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Botrylloides leachi (Savigny, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103859 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103859",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
"46",148714,"Morchellium argus",148714,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=148714","Morchellium argus","(Milne Edwards, 1841)","accepted",NA,220,"Species",148714,"Morchellium argus","(Milne Edwards, 1841)",148713,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Morchellium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Morchellium argus (Milne Edwards, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148714 on 2024-05-18","urn:lsid:marinespecies.org:taxname:148714",1,NA,0,0,NA,"exact","2010-06-25T11:54:01.583Z"
"47",252330,"Botryllus stellatus",252330,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=252330","Botryllus stellatus","Gaertner, 1774","unaccepted","original combination",220,"Species",103862,"Botryllus schlosseri","(Pallas, 1766)",103529,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botryllus","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Botryllus stellatus Gaertner, 1774. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=252330 on 2024-05-18","urn:lsid:marinespecies.org:taxname:252330",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
"48",103684,"Sidnyum turbinatum",103684,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103684","Sidnyum turbinatum","(Savigny, 1816)","unaccepted","new combination",220,"Species",103670,"Aplidium turbinatum","(Savigny, 1816)",103478,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Sidnyum","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Sidnyum turbinatum (Savigny, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103684 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103684",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
"49",103700,"Ascidia callosa",103700,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103700","Ascidia callosa","Stimpson, 1852","accepted",NA,220,"Species",103700,"Ascidia callosa","Stimpson, 1852",103483,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Ascidia callosa Stimpson, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103700 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103700",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"50",103815,"Boltenia ovifera",103815,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103815","Boltenia ovifera","(Linnaeus, 1767)","accepted",NA,220,"Species",103815,"Boltenia ovifera","(Linnaeus, 1767)",103514,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Boltenia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Boltenia ovifera (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103815 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103815",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"51",252910,"Phallusia obliqua",252910,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=252910","Phallusia obliqua","(Alder, 1863)","unaccepted","new combination",220,"Species",103713,"Ascidia obliqua","Alder, 1863",103485,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Phallusia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Phallusia obliqua (Alder, 1863). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=252910 on 2024-05-18","urn:lsid:marinespecies.org:taxname:252910",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
"52",103714,"Ascidia prunum",103714,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103714","Ascidia prunum","Müller, 1776","accepted",NA,220,"Species",103714,"Ascidia prunum","Müller, 1776",103483,"Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Ascidia prunum Müller, 1776. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103714 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103714",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"53",124951,"Asteronyx loveni",124951,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124951","Asteronyx loveni","Müller & Troschel, 1842","accepted",NA,220,"Species",124951,"Asteronyx loveni","Müller & Troschel, 1842",123578,"Animalia","Echinodermata","Ophiuroidea","Euryalida","Asteronychidae","Asteronyx","Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2024). World Ophiuroidea Database. Asteronyx loveni Müller & Troschel, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124951 on 2024-05-18","urn:lsid:marinespecies.org:taxname:124951",1,0,0,0,NA,"exact","2007-07-18T12:17:12.423Z"
"54",125064,"Amphipholis squamata",125064,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125064","Amphipholis squamata","(Delle Chiaje, 1828)","accepted",NA,220,"Species",125064,"Amphipholis squamata","(Delle Chiaje, 1828)",123612,"Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphipholis","Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2024). World Ophiuroidea Database. Amphipholis squamata (Delle Chiaje, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125064 on 2024-05-18","urn:lsid:marinespecies.org:taxname:125064",1,1,0,0,NA,"exact","2016-05-18T09:52:29.393Z"
"55",212933,"Amphioplus squamata",212933,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212933","Amphioplus squamata","(Delle Chiaje, 1828)","unaccepted",NA,220,"Species",125064,"Amphipholis squamata","(Delle Chiaje, 1828)",123611,"Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphioplus","Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2024). World Ophiuroidea Database. Amphioplus squamata (Delle Chiaje, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212933 on 2024-05-18","urn:lsid:marinespecies.org:taxname:212933",1,NA,0,0,NA,"exact","2009-06-29T08:18:57.763Z"
"56",111367,"Flustra foliacea",111367,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=111367","Flustra foliacea","(Linnaeus, 1758)","accepted",NA,220,"Species",111367,"Flustra foliacea","(Linnaeus, 1758)",110911,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Flustridae","Flustra","Bock, P. (2024). World List of Bryozoa. Flustra foliacea (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=111367 on 2024-05-18","urn:lsid:marinespecies.org:taxname:111367",1,0,0,0,NA,"exact","2005-02-01T08:42:39.233Z"
"57",124720,"Oneirophanta mutabilis",124720,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124720","Oneirophanta mutabilis","Théel, 1879","alternative representation",NA,220,"Species",428876,"Oneirophanta mutabilis mutabilis","Théel, 1879",123508,"Animalia","Echinodermata","Holothuroidea","Synallactida","Deimatidae","Oneirophanta","WoRMS (2024). Oneirophanta mutabilis Théel, 1879. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124720 on 2024-05-18","urn:lsid:marinespecies.org:taxname:124720",1,0,0,0,NA,"exact","2010-10-14T13:48:44.243Z"
"58",103637,"Aplidium asperum",103637,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103637","Aplidium asperum","Drasche, 1883","accepted",NA,220,"Species",103637,"Aplidium asperum","Drasche, 1883",103471,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Aplidium asperum Drasche, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103637 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103637",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"59",103658,"Aplidium pallidum",103658,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103658","Aplidium pallidum","(Verrill, 1871)","accepted",NA,220,"Species",103658,"Aplidium pallidum","(Verrill, 1871)",103471,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Aplidium pallidum (Verrill, 1871). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103658 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103658",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"60",103553,"Clavelina nana",103553,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103553","Clavelina nana","Lahille, 1890","unaccepted",NA,220,"Species",422932,"Pycnoclavella nana","(Lahille, 1890)",103453,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Clavelinidae","Clavelina","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Clavelina nana Lahille, 1890. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103553 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103553",1,NA,0,0,NA,"exact","2009-10-10T12:47:58.683Z"
"61",253592,"Polycitor nana",253592,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=253592","Polycitor nana","(Lahille, 1890)","unaccepted","new combination",220,"Species",422932,"Pycnoclavella nana","(Lahille, 1890)",103466,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polycitoridae","Polycitor","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Polycitor nana (Lahille, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=253592 on 2024-05-18","urn:lsid:marinespecies.org:taxname:253592",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
"62",422932,"Pycnoclavella nana",422932,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=422932","Pycnoclavella nana","(Lahille, 1890)","accepted",NA,220,"Species",422932,"Pycnoclavella nana","(Lahille, 1890)",103454,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Clavelinidae","Pycnoclavella","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Pycnoclavella nana (Lahille, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=422932 on 2024-05-18","urn:lsid:marinespecies.org:taxname:422932",1,NA,0,0,NA,"exact","2009-10-10T12:47:58.683Z"
"63",249818,"Aplidium areolatum",249818,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=249818","Aplidium areolatum","(Delle Chiaje, 1828)","accepted",NA,220,"Species",249818,"Aplidium areolatum","(Delle Chiaje, 1828)",103471,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Aplidium areolatum (Delle Chiaje, 1828). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=249818 on 2024-05-18","urn:lsid:marinespecies.org:taxname:249818",1,NA,0,0,NA,"exact","2010-06-25T11:54:01.583Z"
"64",103674,"Polyclinum aurantium",103674,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103674","Polyclinum aurantium","Milne Edwards, 1841","accepted",NA,220,"Species",103674,"Polyclinum aurantium","Milne Edwards, 1841",103474,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Polyclinum","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Polyclinum aurantium Milne Edwards, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103674 on 2024-05-18","urn:lsid:marinespecies.org:taxname:103674",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z"
"65",212498,"Amaroucium erythraeum",212498,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212498","Amaroucium erythraeum","Michaelsen, 1919","unaccepted","original combination",220,"Species",249854,"Aplidium erythraeum","(Michaelsen, 1919)",156698,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Amaroucium","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Amaroucium erythraeum Michaelsen, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212498 on 2024-05-18","urn:lsid:marinespecies.org:taxname:212498",1,NA,0,0,NA,"exact","2007-12-05T14:57:18.013Z"
