"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_ciation"
"6739",1390692,"Echthrogaleus spinulus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Echthrogaleus | Echthrogaleus spinulus","adult","ectoparasitic",845708,"Tetronarce tokionis","Animalia | Chordata | Elasmobranchii | Torpediniformes | Torpedinidae | Tetronarce | Tetronarce tokionis",NA,NA,NA,"Morales-Serna, F.N., G.L. Crow, M.M. Montes & M.T. González. (2019). Description of Echthrogaleus spinulus n. sp. (Copepoda: Pandaridae) parasitic on a torpedo ray from the central Pacific Ocean utilising a morphological and molecular approach. <em>System",NA
"6740",954578,"Pseudopandarus cairae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Pseudopandarus | Pseudopandarus cairae","adult","ectoparasitic",271659,"Squalus bucephalus","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus bucephalus",NA,NA,NA,"Bernot, J.P. & G.A. Boxshall. (2017). A new species of Pseudopandarus Kirtisinghe, 1950 (Copepoda: Siphonostomatoida: Pandaridae) from sharks of the genus Squalus L. in New Caledonian waters. Systematic Parasitology, 94(2):275-291.",NA
"6741",954578,"Pseudopandarus cairae","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Pseudopandarus | Pseudopandarus cairae","adult","ectoparasitic",271662,"Squalus melanurus","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus melanurus",NA,NA,NA,"Bernot, J.P. & G.A. Boxshall. (2017). A new species of Pseudopandarus Kirtisinghe, 1950 (Copepoda: Siphonostomatoida: Pandaridae) from sharks of the genus Squalus L. in New Caledonian waters. Systematic Parasitology, 94(2):275-291.",NA
"6742",364329,"Dinemoura ferox","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Dinemoura | Dinemoura ferox","adult","ectoparasitic",271654,"Somniosus pacificus","Animalia | Chordata | Elasmobranchii | Squaliformes | Somniosidae | Somniosus | Somniosus pacificus",NA,NA,NA,"Ho, J.S., W.B. Chang, S. Yang & J.Y. Wang. (2003). New records for Dinemoura ferox (Copepoda: Siphonostomatoida: Pandaridae) from Pacific sleeper sharks captured in waters off eastern Taiwan. Journal of Parasitology 89(5):1071-1073.",NA
"6743",364329,"Dinemoura ferox","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Dinemoura | Dinemoura ferox","adult","ectoparasitic",105919,"Somniosus microcephalus","Animalia | Chordata | Elasmobranchii | Squaliformes | Somniosidae | Somniosus | Somniosus microcephalus",NA,NA,NA,"Wilson, C.B. (1920). Report on the parasitic Copepoda collected during the Canadian Arctic Expedition, 1913-18. Volume Vll: Crustacea Part L: Parasitic Copepoda. <em>Report on the Canadian Arctic Expedition Southern Party, 1913-18. Thomas Mulvey printer,",NA
"6744",364329,"Dinemoura ferox","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Dinemoura | Dinemoura ferox","adult","ectoparasitic",105901,"Centrophorus squamosus","Animalia | Chordata | Elasmobranchii | Squaliformes | Centrophoridae | Centrophorus | Centrophorus squamosus",NA,NA,NA,"Hansen, H.J. (1923). Crustacea Copepoda. II. Copepoda Parasita and Hemiparasita. Danish Ingolf-Expedition 3(7):1-92, pls. 1-5. (17-ii-1923)",NA
"6745",364579,"Achtheinus dentatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus dentatus","adult","ectoparasitic",105923,"Squalus acanthias","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias",NA,NA,NA,"Nuñes-Ruivo, L. (1956). Copépodes parasitas de peixes dos mares de Angola. Anais da Junta de Investigaçoes do Ultramar, Estudos de Biologia, Lisboa 9(2):7-45, pls. 1-7.  (For 1954. Original + partial English translation.)",NA
"6746",364579,"Achtheinus dentatus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus dentatus","adult","ectoparasitic",105821,"Mustelus asterias","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Triakidae | Mustelus | Mustelus asterias",NA,NA,NA,"Brian, A. (1944). Copépodos parasitos de peces y cetaceos del Museo Argentino de Ciencias naturales. Anales del Museo Nacional de Buenos Aires 41:193-220, pls. 1-10. (vii-1944)",NA
"6747",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",271381,"Mustelus californicus","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Triakidae | Mustelus | Mustelus californicus",NA,NA,NA,"Ho, J.S. (1975). Parasitic Crustacea. In: Lane, E.D. & C.W. Hill (eds.). The Marine Resources of Anaheim Bay. Fish Bulletin of California 165:69-72.",NA
"6748",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",105833,"Hexanchus griseus","Animalia | Chordata | Elasmobranchii | Hexanchiformes | Hexanchidae | Hexanchus | Hexanchus griseus",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6749",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",105822,"Mustelus mustelus","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Triakidae | Mustelus | Mustelus mustelus",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6750",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",217370,"Squalus blainvillei","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus blainvillei",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6751",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",148853,"Squalus acanthias","Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6752",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",105843,"Carcharias taurus","Animalia | Chordata | Elasmobranchii | Lamniformes | Odontaspididae | Carcharias | Carcharias taurus",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6753",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",105838,"Carcharodon carcharias","Animalia | Chordata | Elasmobranchii | Lamniformes | Lamnidae | Carcharodon | Carcharodon carcharias",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6754",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",217646,"Haploblepharus edwardsii","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Scyliorhinidae | Haploblepharus | Haploblepharus edwardsii",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
"6755",364583,"Achtheinus oblongus","Animalia | Arthropoda | Copepoda | Siphonostomatoida | Pandaridae | Achtheinus | Achtheinus oblongus","adult","ectoparasitic",158518,"Mustelus canis","Animalia | Chordata | Elasmobranchii | Carcharhiniformes | Triakidae | Mustelus | Mustelus canis",NA,NA,NA,"Dippenaar, S.M. (2005). Reported siphonostomatoid copepods parasitic on marine fishes of southern Africa. Crustaceana 77(11):1281-1328.",NA
